#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2018 02 06 15 50  46  4.4  6.1  2.03 12.90  6.57 258 1007.8  20.6  23.5 999.0 99.0 99.00
2018 02 06 16 50  55  4.1  5.0  1.97 12.90  6.96 278 1008.1  21.1  23.6 999.0 99.0 99.00
2018 02 06 17 50 104  1.3  2.5  1.94 12.90  6.75 269 1009.1  21.6  23.5 999.0 99.0 99.00
2018 02 06 18 50  67  1.8  2.9  1.75 12.90  6.31 289 1009.5  21.9  23.5 999.0 99.0 99.00
2018 02 06 19 50  88  2.0  2.9  1.83 12.90  6.69 278 1010.0  22.4  23.5 999.0 99.0 99.00
2018 02 06 20 50 135  2.4  3.5  1.91 12.90  6.99 308 1009.8  22.2  23.6 999.0 99.0 99.00
2018 02 06 21 50 175  4.9  6.2  1.92 12.90  6.88 308 1009.0  22.8  23.6 999.0 99.0 99.00
2018 02 06 22 50 185  5.4  6.6  1.82 12.90  6.97 306 1008.3  22.9  23.7 999.0 99.0 99.00
2018 02 06 23 50 194  4.5  5.4  1.88 12.12  7.11 310 1007.3  23.0  23.8 999.0 99.0 99.00
2018 02 07 00 50 193  5.6  6.6  1.76 11.43  6.67 328 1006.9  23.0  23.9 999.0 99.0 99.00
2018 02 07 01 50 169  4.8  5.8  1.77 12.90  6.89 313 1006.9  22.9  24.0 999.0 99.0 99.00
2018 02 07 02 50 140  5.5  6.5  1.75 11.43  7.08 285 1007.0  23.0  24.0 999.0 99.0 99.00
2018 02 07 03 50 161  5.5  6.7  1.84 11.43  7.11 302 1007.5  22.8  24.0 999.0 99.0 99.00
2018 02 07 04 50 142  6.9  8.7  1.87 11.43  7.11 290 1007.4  22.5  23.9 999.0 99.0 99.00
2018 02 07 05 50 147  8.0 10.0  1.88 11.43  6.19 299 1008.6  22.9  23.9 999.0 99.0 99.00
2018 02 07 06 50 130  5.8  7.4  2.13 12.12  6.74 300 1009.3  22.8  23.9 999.0 99.0 99.00
2018 02 07 07 50  96  3.8  5.2  2.16 10.00  6.91 286 1010.0  22.7  23.9 999.0 99.0 99.00
2018 02 07 08 50 105  4.0  5.1  2.16 11.43  7.12 285 1009.9  22.7  23.9 999.0 99.0 99.00
2018 02 07 09 50  72  4.6  5.9  2.29  8.33  7.15 138 1009.9  21.9  23.9 999.0 99.0 99.00
2018 02 07 10 50  82  3.5  5.1  2.40  9.09  7.13 117 1009.3  21.2  23.9 999.0 99.0 99.00
2018 02 07 11 50 120  3.3  4.5  2.64  9.09  7.64 111 1008.5  21.5  23.8 999.0 99.0 99.00
2018 02 07 12 50  93  3.6  4.7  2.19  9.09  7.18 123 1008.2  21.6  23.9 999.0 99.0 99.00
2018 02 07 13 50  64  2.2  3.4  2.23  8.33  7.16 131 1007.4  21.7  23.9 999.0 99.0 99.00
2018 02 07 14 50  79  3.8  5.1  2.43  7.69  7.27 116 1007.5  21.9  23.8 999.0 99.0 99.00
2018 02 07 15 50  72  2.9  3.8  2.25  8.33  7.28 120 1007.9  22.2  23.8 999.0 99.0 99.00
2018 02 07 16 50  92  5.0  6.6  2.22  8.33  7.38 121 1008.6  22.5  23.8 999.0 99.0 99.00
2018 02 07 17 50  87  5.7  7.0  2.13  9.09  7.03 114 1009.1  22.7  23.9 999.0 99.0 99.00
2018 02 07 18 50  94  4.8  5.9  1.93 10.81  7.05 276 1009.9  22.8  23.9 999.0 99.0 99.00
2018 02 07 19 50 128  6.2  7.4  2.02  8.33  6.99 115 1010.2  22.8  23.9 999.0 99.0 99.00
2018 02 07 20 50 122  5.4  6.5  1.94 10.81  6.88 302 1010.4  22.6  23.9 999.0 99.0 99.00
2018 02 07 21 50 127  4.4  5.4  1.95 12.12  6.77 283 1009.8  22.9  23.9 999.0 99.0 99.00
2018 02 07 22 50 164  4.7  6.1  2.01  9.09  6.75 112 1008.8  23.1  23.9 999.0 99.0 99.00
2018 02 07 23 50 170  5.7  7.0  2.25 10.00  7.01   5 1008.1  22.9  24.0 999.0 99.0 99.00
2018 02 08 01 50 191  7.3  8.4  2.46  8.33  7.07 118 1007.6  23.1  24.0 999.0 99.0 99.00
2018 02 08 02 50 192  6.6  8.0  2.17  9.09  6.60 128 1008.0  23.2  24.0 999.0 99.0 99.00
2018 02 08 03 50 193  5.6  6.7  2.42  9.09  6.94 117 1008.4  23.1  24.0 999.0 99.0 99.00
2018 02 08 04 50 199  4.5  5.2  2.28  8.33  7.03 126 1008.5  23.2  23.9 999.0 99.0 99.00
2018 02 08 05 50 182  4.5  5.5  2.56  9.09  7.49 125 1009.4  23.2  23.9 999.0 99.0 99.00
2018 02 08 06 50 183  4.8  6.2  2.26  9.09  7.20 128 1009.6  23.2  23.9 999.0 99.0 99.00
2018 02 08 07 50 192  5.0  6.3  2.45  9.09  7.38 133 1009.9  23.2  23.9 999.0 99.0 99.00
2018 02 08 08 50 193  5.6  6.8  2.45  9.09  7.42 121 1009.7  23.1  23.9 999.0 99.0 99.00
2018 02 08 09 50 203  4.7  5.9  2.14  9.09  7.05 126 1009.6  23.2  23.9 999.0 99.0 99.00
2018 02 08 10 50 172  8.2 10.5  2.06  9.09  7.02 132 1008.7  21.9  23.9 999.0 99.0 99.00
2018 02 08 11 50 253  6.7 12.2  2.12  8.33  7.13 123 1008.2  22.3  23.7 999.0 99.0 99.00
2018 02 08 12 50 255  7.3  8.8  2.22  9.09  6.90 121 1007.5  22.6  23.8 999.0 99.0 99.00
2018 02 08 13 50 265  5.6  7.0  2.09  9.09  6.78 141 1007.2  22.4  23.8 999.0 99.0 99.00
2018 02 08 14 50 253  4.3  5.2  1.82  9.09  6.43 119 1007.3  22.5  23.8 999.0 99.0 99.00
2018 02 08 15 50 279  6.8  9.3  1.86  7.69  6.56 122 1007.8  22.0  23.8 999.0 99.0 99.00
2018 02 08 16 50 324  6.4  8.0  2.18  8.33  6.73 121 1008.7  21.6  23.8 999.0 99.0 99.00
2018 02 08 17 50 324  4.8  6.6  2.00  8.33  6.79 115 1009.2  21.8  23.8 999.0 99.0 99.00
2018 02 08 18 50 314  7.3  9.3  2.28  8.33  6.87 114 1009.8  22.3  23.8 999.0 99.0 99.00
2018 02 08 19 50 315  8.9 10.8  1.97  8.33  6.38 120 1010.3  21.3  23.8 999.0 99.0 99.00
2018 02 08 20 50 314  8.3 10.0  1.98  9.09  5.93 136 1010.2  21.2  23.8 999.0 99.0 99.00
2018 02 08 21 50 324  8.2 10.4  2.00  9.09  5.95 123 1009.4  21.2  23.8 999.0 99.0 99.00
2018 02 08 22 50 320  9.8 12.0  2.12  9.09  5.79 107 1008.8  21.5  23.8 999.0 99.0 99.00
2018 02 08 23 50 328 10.1 12.8  2.09  9.09  5.96 108 1008.0  21.2  23.8 999.0 99.0 99.00
2018 02 09 00 50 330  9.7 12.0  2.06  8.33  5.74  98 1007.7  21.2  23.8 999.0 99.0 99.00
2018 02 09 01 50 333  9.9 12.4  2.23  6.25  5.68 306 1007.8  21.0  23.8 999.0 99.0 99.00
2018 02 09 02 50 324 10.0 12.7  2.60  8.33  6.18  93 1008.3  21.4  23.8 999.0 99.0 99.00
2018 02 09 03 50 329  9.5 11.2  2.35  7.14  5.95 297 1008.7  21.1  23.8 999.0 99.0 99.00
2018 02 09 04 50 332  7.8  9.9  2.61  7.69  6.26 287 1009.6  21.1  23.8 999.0 99.0 99.00
2018 02 09 05 50 325  8.7 12.0  2.65  7.69  6.33 299 1010.3  21.1  23.8 999.0 99.0 99.00
2018 02 09 06 50 343  9.3 11.9  2.64  8.33  6.46 313 1010.5  20.7  23.8 999.0 99.0 99.00
2018 02 09 07 50 338 10.7 12.9  2.77  8.33  6.59 300 1010.7  20.7  23.8 999.0 99.0 99.00
2018 02 09 08 50 347  9.8 11.6  2.69  8.33  6.46 304 1010.4  20.5  23.8 999.0 99.0 99.00
2018 02 09 09 50 337 10.6 12.9  2.75  9.09  6.78 285 1010.5  20.8  23.7 999.0 99.0 99.00
2018 02 09 10 50 328 10.7 13.5  3.12  8.33  6.79 317 1010.8  21.1  23.7 999.0 99.0 99.00
2018 02 09 11 50 332 11.3 13.9  3.59  9.09  7.04 314 1010.1  21.1  23.7 999.0 99.0 99.00
2018 02 09 12 50 348 12.4 15.4  3.10  8.33  6.73 307 1009.6  20.2  23.7 999.0 99.0 99.00
2018 02 09 13 50 342 10.5 12.5  3.29 10.00  6.80 295 1009.7  20.7  23.7 999.0 99.0 99.00
2018 02 09 14 50 338  9.4 11.5  3.30 10.00  6.99 284 1010.3  20.6  23.6 999.0 99.0 99.00
2018 02 09 15 50 356 11.1 14.6  3.43  9.09  7.12 307 1010.9  19.9  23.6 999.0 99.0 99.00
2018 02 09 16 50 334 10.8 12.9  3.18 10.00  6.81 309 1011.6  20.5  23.6 999.0 99.0 99.00
2018 02 09 17 50 332 12.4 16.3  3.10  9.09  6.76 305 1011.9  20.7  23.6 999.0 99.0 99.00
2018 02 09 18 50 332 11.4 13.8  3.11  9.09  6.71 308 1012.3  20.7  23.6 999.0 99.0 99.00
2018 02 09 19 50 340 11.0 14.0  3.49  9.09  7.06 320 1012.6  20.7  23.6 999.0 99.0 99.00
2018 02 09 20 50 332 11.4 14.0  3.11  9.09  6.96 317 1012.2  20.5  23.6 999.0 99.0 99.00
2018 02 09 21 50 342 11.0 14.5  3.35  8.33  6.99 331 1011.9  20.7  23.6 999.0 99.0 99.00
2018 02 09 22 50 338 11.8 14.2  3.58  9.09  7.37 323 1011.2  20.6  23.6 999.0 99.0 99.00
2018 02 09 23 50 336 12.0 15.0  3.74 10.00  7.39 311 1010.5  20.7  23.6 999.0 99.0 99.00
2018 02 10 00 50 335 12.4 16.3  3.86 10.00  7.46 307 1010.1  20.6  23.7 999.0 99.0 99.00
2018 02 10 01 50 340 12.7 15.7  4.19  9.09  7.53 326 1010.2  20.7  23.7 999.0 99.0 99.00
2018 02 10 02 50 338 11.9 14.4  4.18 14.81  7.80 295 1010.5  20.7  23.7 999.0 99.0 99.00
2018 02 10 03 50 341 13.0 15.6  4.31  9.09  7.79 336 1010.6  20.6  23.7 999.0 99.0 99.00
2018 02 10 04 50 345 11.9 14.2  4.55  9.09  8.05 322 1010.8  20.8  23.6 999.0 99.0 99.00
2018 02 10 05 50 350 12.4 15.2  4.48  8.33  8.00 338 1011.2  20.7  23.6 999.0 99.0 99.00
2018 02 10 06 50 348 12.1 16.2  4.69 10.00  8.01 317 1011.4  19.8  23.6 999.0 99.0 99.00
2018 02 10 07 50 356 12.0 15.7  4.52  8.33  7.87 328 1011.2  20.3  23.6 999.0 99.0 99.00
2018 02 10 08 50 355 12.0 17.1  4.24  9.09  7.55 343 1010.9  20.3  23.6 999.0 99.0 99.00
2018 02 10 09 50 351 11.5 13.7  3.73  9.09  7.43 341 1010.3  20.7  23.6 999.0 99.0 99.00
2018 02 10 10 50 351 10.7 13.2  3.77 10.00  7.38 329 1009.9  20.7  23.6 999.0 99.0 99.00
2018 02 10 11 50   2 11.0 13.8  3.48  9.09  7.22 351 1009.4  20.6  23.6 999.0 99.0 99.00
2018 02 10 12 50 356 10.0 12.5  3.76 10.00  7.70 323 1009.2  20.3  23.6 999.0 99.0 99.00
2018 02 10 13 50 354 10.1 13.1  3.38  9.09  7.40 336 1009.0  21.1  23.6 999.0 99.0 99.00
2018 02 10 14 50 347  9.6 12.0  3.39  9.09  7.27 341 1009.2  21.1  23.6 999.0 99.0 99.00
2018 02 10 15 50 353  8.9 11.1  3.52 10.00  7.44 331 1009.7  21.0  23.6 999.0 99.0 99.00
2018 02 10 16 50 349  8.6 10.5  3.38  9.09  7.42 342 1010.2  21.0  23.6 999.0 99.0 99.00
2018 02 10 17 50  11  8.7 11.4  3.03  9.09  7.30 342 1010.6  20.9  23.6 999.0 99.0 99.00
2018 02 10 18 50   6  7.2  9.0  3.14  9.09  7.43 342 1011.2  20.7  23.6 999.0 99.0 99.00
2018 02 10 19 50  39  5.3  6.4  3.19 10.00  7.63 307 1011.5  19.1  23.6 999.0 99.0 99.00
2018 02 10 20 50  21  4.0  5.6  2.98  9.09  7.59 331 1011.3  19.9  23.6 999.0 99.0 99.00
2018 02 10 21 50  35  2.6  4.7  2.79 10.00  7.78 339 1010.5  20.2  23.6 999.0 99.0 99.00
2018 02 10 22 50  71  1.5  2.8  2.99 10.00  7.99 324 1009.7  20.6  23.6 999.0 99.0 99.00
2018 02 10 23 50  67  4.8  6.2  2.75  9.09  7.82 340 1009.2  21.2  23.7 999.0 99.0 99.00
2018 02 11 00 50  51  5.2  6.7  2.74  9.09  7.80 332 1008.9  21.2  23.7 999.0 99.0 99.00
2018 02 11 01 50  48  4.6  5.6  3.07 10.00  7.98 339 1009.2  21.5  23.7 999.0 99.0 99.00
2018 02 11 02 50  54  5.6  7.1  3.39  9.09  8.26 354 1009.5  22.0  23.7 999.0 99.0 99.00
2018 02 11 03 50  50  6.1  7.7  3.00 10.00  7.96 336 1010.0  22.2  23.7 999.0 99.0 99.00
2018 02 11 04 50  51  6.7  8.6  3.16 10.81  8.02 341 1010.3  22.4  23.7 999.0 99.0 99.00
2018 02 11 05 50  46  7.3  9.3  2.92 10.00  7.76 342 1011.0  22.4  23.6 999.0 99.0 99.00
2018 02 11 06 50  30  7.4  9.1  2.71 10.00  7.37 325 1011.3  22.3  23.6 999.0 99.0 99.00
2018 02 11 07 50  52  7.7  9.9  3.12  8.33  7.74 359 1011.3  22.3  23.6 999.0 99.0 99.00
2018 02 11 08 50  49  7.6 10.2  2.64 10.81  7.31 335 1011.0  22.5  23.5 999.0 99.0 99.00
2018 02 11 09 50  54  7.1  8.9  2.72 10.00  7.22 329 1011.0  22.3  23.5 999.0 99.0 99.00
2018 02 11 10 50  42  7.4  8.6  2.61 10.00  7.06 339 1010.5  22.0  23.5 999.0 99.0 99.00
2018 02 11 11 50  56  7.9  9.7  2.48 10.00  6.87 340 1010.1  22.1  23.5 999.0 99.0 99.00
2018 02 11 12 50  48  8.7 10.6  2.88 10.00  7.04 338 1009.5  22.1  23.4 999.0 99.0 99.00
2018 02 11 13 50  37  6.7  8.5  2.77  9.09  6.83   5 1009.7  21.8  23.4 999.0 99.0 99.00
2018 02 11 14 50  43  8.1 10.2  2.73 10.00  6.88 344 1009.5  21.6  23.4 999.0 99.0 99.00
2018 02 11 15 50  52  8.9 10.9  2.69  9.09  6.90 358 1009.4  22.0  23.4 999.0 99.0 99.00
2018 02 11 16 50  58  8.5 10.6  2.55  9.09  6.72 354 1010.0  22.2  23.4 999.0 99.0 99.00
2018 02 11 17 50  59  8.0  9.7  2.59  8.33  6.65  19 1010.6  22.1  23.4 999.0 99.0 99.00
2018 02 11 18 50  74  7.9  9.8  2.74  8.33  6.89  47 1011.1  22.6  23.4 999.0 99.0 99.00
2018 02 11 19 50  85  8.5 10.2  2.69  8.33  6.71  43 1011.4  22.6  23.5 999.0 99.0 99.00
2018 02 11 20 50  84  8.8 10.8  2.54  8.33  6.55  30 1011.6  22.6  23.5 999.0 99.0 99.00
2018 02 11 21 50  87 10.2 12.4  2.65  9.09  6.67  40 1011.0  22.6  23.5 999.0 99.0 99.00
2018 02 11 22 50  95 10.2 11.8  2.35  9.09  6.37  41 1010.7  22.5  23.5 999.0 99.0 99.00
2018 02 11 23 50 105  9.4 11.4  2.61  9.09  6.53  53 1010.5  22.6  23.6 999.0 99.0 99.00
2018 02 12 00 50 113  9.3 11.4  2.65  8.33  6.53  52 1010.4  22.6  23.6 999.0 99.0 99.00
2018 02 12 01 50 110  8.4 10.2  2.39  8.33  6.46  37 1010.7  22.6  23.6 999.0 99.0 99.00
2018 02 12 02 50 110  7.8  9.3  2.38  8.33  6.43  60 1011.1  22.7  23.6 999.0 99.0 99.00
2018 02 12 03 50 110  7.6  9.7  2.20  9.09  6.48  74 1011.7  22.6  23.6 999.0 99.0 99.00
2018 02 12 04 50 107  7.7  9.3  2.22  9.09  6.68  75 1012.3  22.6  23.6 999.0 99.0 99.00
2018 02 12 05 50 100  7.8  9.7  2.32 12.12  6.74 297 1013.1  22.6  23.6 999.0 99.0 99.00
2018 02 12 06 50 102  8.1  9.7  2.12  8.33  6.34  49 1013.8  22.6  23.5 999.0 99.0 99.00
2018 02 12 07 50  96  8.7 10.3  2.15  7.69  6.60  42 1014.0  22.5  23.5 999.0 99.0 99.00
2018 02 12 08 50 107  7.8  9.3  2.03  7.69  6.55  50 1014.1  22.5  23.5 999.0 99.0 99.00
2018 02 12 09 50 110  8.8 10.4  2.02 11.43  6.33 305 1013.9  22.5  23.5 999.0 99.0 99.00
2018 02 12 10 50 116  7.5  8.7  2.14  8.33  6.42  67 1013.9  22.4  23.5 999.0 99.0 99.00
2018 02 12 11 50 104  8.2 10.9  2.17 12.12  6.55 305 1013.4  22.5  23.5 999.0 99.0 99.00
2018 02 12 12 50 104  9.1 11.3  2.32  7.69  6.48  61 1013.1  22.7  23.5 999.0 99.0 99.00
2018 02 12 13 50 124  7.1  8.6  2.09  8.33  6.12  92 1013.1  22.2  23.5 999.0 99.0 99.00
2018 02 12 14 50 112  8.8 11.3  2.16  7.69  6.46  63 1012.8  22.5  23.5 999.0 99.0 99.00
2018 02 12 15 50 147  6.8  7.9  1.96  8.33  6.12  83 1013.5  21.7  23.5 999.0 99.0 99.00
2018 02 12 16 50 128  8.1  9.6  2.11  7.69  6.51  63 1014.1  22.4  23.5 999.0 99.0 99.00
2018 02 12 17 50 131  7.4  8.9  2.04  7.69  6.39  70 1014.8  22.6  23.5 999.0 99.0 99.00
2018 02 12 18 50 130  6.6  8.2  2.07 14.81  6.44 285 1015.5  22.7  23.5 999.0 99.0 99.00
2018 02 12 19 50 131  7.3  9.1  2.32 14.81  7.04 295 1015.8  22.8  23.5 999.0 99.0 99.00
2018 02 12 20 50 119  5.8  7.2  2.00  7.69  6.78  80 1016.1  22.8  23.5 999.0 99.0 99.00
2018 02 12 21 50 122  5.9  6.9  2.02  7.69  6.82  91 1015.7  22.7  23.6 999.0 99.0 99.00
2018 02 12 22 50 120  6.7  8.0  2.04 16.00  7.03 307 1015.0  22.9  23.6 999.0 99.0 99.00
2018 02 12 23 50 120  7.1  8.7  2.13 14.81  7.01 284 1014.3  22.9  23.7 999.0 99.0 99.00
2018 02 13 00 50 127  5.7  7.3  2.00 14.81  6.89 281 1014.3  23.0  23.7 999.0 99.0 99.00
2018 02 13 01 50 122  6.2  7.8  2.12 14.81  7.24 301 1014.4  23.0  23.7 999.0 99.0 99.00
2018 02 13 02 50 128  6.4  8.0  2.05 14.81  7.53 300 1014.7  23.1  23.7 999.0 99.0 99.00
2018 02 13 03 50 125  6.3  7.9  2.03 14.81  7.20 301 1015.1  23.0  23.6 999.0 99.0 99.00
2018 02 13 04 50 116  7.1  8.7  2.04 14.81  7.35 295 1015.4  22.9  23.6 999.0 99.0 99.00
2018 02 13 06 50 118  6.4  7.7  1.90 13.79  7.04 287 1016.8  22.9  23.5 999.0 99.0 99.00
2018 02 13 07 50 120  5.9  7.0  1.94 13.79  7.22 287 1017.1  22.8  23.5 999.0 99.0 99.00
2018 02 13 08 50 119  5.4  6.4  2.30 13.79  8.14 284 1017.2  22.8  23.5 999.0 99.0 99.00
2018 02 13 09 50 112  5.1  6.5  2.01 13.79  7.67 291 1016.8  22.7  23.5 999.0 99.0 99.00
2018 02 13 10 50 107  6.0  7.1  1.80 14.81  6.96 272 1016.4  22.6  23.5 999.0 99.0 99.00
2018 02 13 11 50 114  6.0  7.4  1.77 12.90  7.03 291 1016.1  22.6  23.5 999.0 99.0 99.00
2018 02 13 12 50 116  5.9  7.8  1.97 13.79  7.42 288 1015.8  22.6  23.5 999.0 99.0 99.00
2018 02 13 13 50 120  5.7  6.9  1.90 12.90  7.13 299 1015.4  22.6  23.5 999.0 99.0 99.00
2018 02 13 14 50 119  6.3  7.5  1.85 13.79  6.95 302 1015.3  22.6  23.5 999.0 99.0 99.00
2018 02 13 15 50 128  7.8  9.7  1.97 13.79  7.36 300 1015.4  22.6  23.5 999.0 99.0 99.00
2018 02 13 16 50 122  9.1 10.6  1.99 13.79  6.82 303 1015.3  22.4  23.5 999.0 99.0 99.00
2018 02 13 17 50 124  9.9 11.8  2.13 12.90  6.48 299 1015.7  22.8  23.5 999.0 99.0 99.00
2018 02 13 18 50 136  6.8  8.5  2.01 12.90  6.22 299 1018.3  22.9  23.5 999.0 99.0 99.00
2018 02 13 19 50 141  6.6  8.0  2.21 12.90  6.82 292 1018.7  22.7  23.5 999.0 99.0 99.00
2018 02 13 20 50 143  7.7  8.9  2.21 13.79  6.87 294 1018.2  23.1  23.5 999.0 99.0 99.00
2018 02 13 21 50 135  8.2  9.4  2.07 12.90  6.63 294 1017.1  23.1  23.6 999.0 99.0 99.00
2018 02 13 22 50 131  8.0  9.5  2.13  7.69  6.62  87 1015.6  23.0  23.6 999.0 99.0 99.00
2018 02 13 23 50 136  8.1  9.6  2.13 12.90  6.61 293 1015.6  23.2  23.6 999.0 99.0 99.00
2018 02 14 00 50 128  8.4 10.0  2.16 12.90  6.72 290 1015.5  23.1  23.6 999.0 99.0 99.00
2018 02 14 01 50 126  7.1  9.0  2.52  8.33  6.96  94 1015.8  23.0  23.6 999.0 99.0 99.00
2018 02 14 02 50 125  9.2 10.8  2.56  7.69  6.98  89 1015.5  22.8  23.5 999.0 99.0 99.00
2018 02 14 03 50 122  6.9  8.8  2.21  8.33  6.72  90 1016.0  22.5  23.5 999.0 99.0 99.00
2018 02 14 04 50 122  7.2  9.0  2.47 13.79  7.24 320 1016.3  22.9  23.5 999.0 99.0 99.00
2018 02 14 05 50 119  8.0  9.6  2.40  8.33  7.00  78 1016.8  22.8  23.5 999.0 99.0 99.00
2018 02 14 06 50 115  9.2 11.4  2.44  8.33  6.80  85 1017.0  22.9  23.4 999.0 99.0 99.00
2018 02 14 07 50 115  9.7 11.6  2.37  8.33  6.48  80 1017.1  23.2  23.4 999.0 99.0 99.00
2018 02 14 08 50 118 10.6 12.3  2.49 12.90  6.58 300 1016.7  23.1  23.4 999.0 99.0 99.00
2018 02 14 10 50 121 11.2 13.8  2.70 13.79  6.43 286 1016.0  23.1  23.4 999.0 99.0 99.00
2018 02 14 11 50 119 11.3 13.7  2.62  7.69  6.49  89 1015.5  23.1  23.4 999.0 99.0 99.00
2018 02 14 12 50 118 11.1 13.9  2.82 12.12  6.72 297 1014.9  23.0  23.3 999.0 99.0 99.00
2018 02 14 13 50 122 11.9 15.6  2.94 13.79  6.51 303 1014.3  22.9  23.3 999.0 99.0 99.00
2018 02 14 14 50 121 13.3 16.3  2.95 12.90  6.60 287 1013.8  23.0  23.3 999.0 99.0 99.00
2018 02 14 15 50 126 12.2 15.2  2.95  7.69  6.34  99 1014.5  23.0  23.3 999.0 99.0 99.00
2018 02 14 16 50 129 11.3 14.0  3.00  7.69  6.63  96 1015.7  23.0  23.3 999.0 99.0 99.00
2018 02 14 17 50 121 11.2 13.7  3.05  8.33  6.60 101 1016.0  23.0  23.3 999.0 99.0 99.00
2018 02 14 18 50 122 11.3 13.9  3.05  8.33  6.46 107 1016.1  22.9  23.3 999.0 99.0 99.00
2018 02 14 19 50 125 10.6 13.8  3.10 12.90  6.68 303 1016.7  21.9  23.3 999.0 99.0 99.00
2018 02 14 20 50 128 11.7 14.1  3.12  8.33  6.64 112 1016.0  23.0  23.3 999.0 99.0 99.00
2018 02 14 21 50 127 11.4 13.8  3.05  8.33  6.53 105 1015.3  23.1  23.3 999.0 99.0 99.00
2018 02 14 22 50 125 10.5 12.5  3.31  8.33  6.57 118 1014.3  21.8  23.3 999.0 99.0 99.00
2018 02 14 23 50 138 12.8 15.4  3.17  9.09  6.70 106 1013.5  22.3  23.3 999.0 99.0 99.00
2018 02 15 00 50 124 11.9 14.9  3.11  8.33  6.71 110 1012.9  22.3  23.3 999.0 99.0 99.00
2018 02 15 01 50 133 11.1 13.6  2.85  8.33  6.81  98 1013.1  23.1  23.2 999.0 99.0 99.00
2018 02 15 02 50 130 11.2 13.9  3.20  8.33  6.78 106 1013.6  23.0  23.2 999.0 99.0 99.00
2018 02 15 03 50 135 11.2 13.4  3.27  8.33  6.64 104 1014.3  23.2  23.2 999.0 99.0 99.00
2018 02 15 04 50 128 11.6 14.2  3.14  8.33  6.50 102 1014.2  23.1  23.2 999.0 99.0 99.00
2018 02 15 05 50 122 11.6 14.1  3.01  8.33  6.73 108 1013.9  22.8  23.2 999.0 99.0 99.00
2018 02 15 06 50 122 11.7 13.7  3.11  8.33  6.71 104 1013.7  22.5  23.2 999.0 99.0 99.00
2018 02 15 07 50 127 11.3 13.5  2.88  9.09  6.42 105 1013.9  22.5  23.2 999.0 99.0 99.00
2018 02 15 08 50 125 11.7 14.5  3.20  8.33  6.57 108 1013.5  23.1  23.2 999.0 99.0 99.00
2018 02 15 09 50 125 13.0 15.7  2.92  9.09  6.40 104 1012.5  22.9  23.2 999.0 99.0 99.00
2018 02 15 10 50 114 10.5 12.9  3.00  9.09  6.49 118 1012.8  21.7  23.2 999.0 99.0 99.00
2018 02 15 11 50 123 12.1 15.2  3.12  8.33  6.51 107 1011.3  22.8  23.1 999.0 99.0 99.00
2018 02 15 12 50 121 12.7 15.2  3.12  9.09  6.26 118 1010.2  22.1  23.1 999.0 99.0 99.00
2018 02 15 13 50 125 13.9 17.7  3.37  8.33  6.43 116 1008.6  22.5  23.1 999.0 99.0 99.00
2018 02 15 14 50 137 14.3 18.7  3.74  8.33  6.51 106 1008.4  22.8  23.1 999.0 99.0 99.00
2018 02 15 15 50 133 14.6 17.2  3.83  8.33  6.65 115 1008.3  22.9  23.0 999.0 99.0 99.00
2018 02 15 16 50 151 14.7 19.2  3.63  8.33  6.38 122 1009.2  22.3  23.0 999.0 99.0 99.00
2018 02 15 17 50 149 13.9 17.7  4.28  8.33  6.90 118 1010.2  22.4  23.0 999.0 99.0 99.00
2018 02 15 18 50 137 14.5 18.2  3.94  8.33  6.78 122 1009.8  23.0  23.0 999.0 99.0 99.00
2018 02 15 19 50 136 15.1 18.6  3.99  8.33  6.65 126 1009.4  22.6  23.0 999.0 99.0 99.00
2018 02 15 20 50 143 13.6 16.8  4.12  7.69  6.70 132 1010.2  22.2  23.0 999.0 99.0 99.00
2018 02 15 21 50 146 13.0 16.4  3.90  8.33  6.54 131 1010.0  21.7  23.0 999.0 99.0 99.00
2018 02 15 22 50 170 14.9 20.1  3.52  8.33  6.38 139 1008.3  21.9  23.0 999.0 99.0 99.00
2018 02 15 23 50 150 13.9 16.9  4.15  8.33  6.84 134 1007.6  22.3  22.9 999.0 99.0 99.00
2018 02 16 00 50 317  6.4 11.9  3.93  8.33  6.72 134 1009.0  20.5  22.9 999.0 99.0 99.00
2018 02 16 01 50 318  9.0 12.4  3.65  8.33  6.83 151 1009.7  20.1  22.8 999.0 99.0 99.00
2018 02 16 02 50 335  7.1  9.6  3.54  8.33  6.89 135 1010.1  20.7  22.8 999.0 99.0 99.00
2018 02 16 03 50 326  7.1  9.2  3.09  9.09  6.50 115 1010.9  20.5  22.8 999.0 99.0 99.00
2018 02 16 04 50 358  3.0  4.4  3.47  8.33  6.98 130 1012.0  20.7  22.8 999.0 99.0 99.00
2018 02 16 05 50 110  1.6  2.7  3.12  8.33  6.89 120 1012.3  20.7  22.9 999.0 99.0 99.00
2018 02 16 06 50 160  6.8  8.6  2.97  8.33  6.90 118 1013.3  20.6  23.0 999.0 99.0 99.00
2018 02 16 07 50 140  5.6  6.8  2.64  9.09  7.06 105 1013.1  19.8  23.0 999.0 99.0 99.00
2018 02 16 08 50 131  5.3  6.5  2.66  8.33  7.21 102 1013.0  19.4  22.9 999.0 99.0 99.00
2018 02 16 09 50 123  5.7  6.9  2.39  8.33  7.06  94 1012.6  19.9  22.9 999.0 99.0 99.00
